movie_id,title,language,country,genres,budget,revenue,votes_count,duration,year,imdb_rating,profit,roi,budget_category
186,Bad Boys II ,English,USA,Action|Comedy|Crime|Thriller,130000000.0,138396624.0,178126,147,2003,6.6,8396624.0,0.06,High budget
187,Puss in Boots ,English,USA,Action|Adventure|Animation|Comedy|Family|Fantasy,130000000.0,149234747.0,114287,90,2011,6.7,19234747.0,0.15,High budget
188,Salt ,English,USA,Action|Crime|Mystery|Thriller,110000000.0,118311368.0,245621,101,2010,6.4,8311368.0,0.08,High budget
189,Noah ,English,USA,Action|Adventure|Drama,125000000.0,101160529.0,200022,138,2014,5.8,-23839471.0,-0.19,High budget
190,The Adventures of Tintin ,English,USA,Action|Adventure|Family|Mystery,135000000.0,77564037.0,177383,107,2011,7.4,-57435963.0,-0.43,High budget
191,Harry Potter and the Prisoner of Azkaban ,English,UK,Adventure|Family|Fantasy|Mystery,130000000.0,249358727.0,382255,142,2004,7.8,119358727.0,0.92,High budget
192,Australia ,English,Australia,Adventure|Drama|Romance|War,130000000.0,49551662.0,102338,165,2008,6.6,-80448338.0,-0.62,High budget
193,After Earth ,English,USA,Action|Adventure|Sci-Fi,130000000.0,60522097.0,158720,100,2013,4.9,-69477903.0,-0.53,High budget
194,Dinosaur ,English,USA,Adventure|Animation|Family|Thriller,127500000.0,137748063.0,38438,82,2000,6.5,10248063.0,0.08,High budget
195,Night at the Museum: Secret of the Tomb ,English,USA,Adventure|Comedy|Family|Fantasy,127000000.0,113733726.0,67223,98,2014,6.2,-13266274.0,-0.1,High budget
196,Megamind ,English,USA,Action|Animation|Comedy|Family|Sci-Fi,130000000.0,148337537.0,172754,95,2010,7.3,18337537.0,0.14,High budget
197,Harry Potter and the Sorcerer's Stone ,English,UK,Adventure|Family|Fantasy,125000000.0,317557891.0,444683,159,2001,7.5,192557891.0,1.54,High budget
198,R.I.P.D. ,English,USA,Action|Comedy|Fantasy,130000000.0,33592415.0,91640,96,2013,5.6,-96407585.0,-0.74,High budget
199,Pirates of the Caribbean: The Curse of the Black Pearl ,English,USA,Action|Adventure|Fantasy,140000000.0,305388685.0,809474,143,2003,8.1,165388685.0,1.18,High budget
200,The Hunger Games: Mockingjay - Part 1 ,English,USA,Adventure|Sci-Fi|Thriller,125000000.0,337103873.0,305008,123,2014,6.7,212103873.0,1.7,High budget
201,The Da Vinci Code ,English,USA,Mystery|Thriller,125000000.0,217536138.0,314253,174,2006,6.6,92536138.0,0.74,High budget
202,Rio 2 ,English,USA,Adventure|Animation|Comedy|Family|Musical,103000000.0,131536019.0,58498,101,2014,6.4,28536019.0,0.28,High budget
203,X-Men 2 ,English,Canada,Action|Adventure|Fantasy|Sci-Fi|Thriller,110000000.0,214948780.0,405973,134,2003,7.5,104948780.0,0.95,High budget
204,Fast Five ,English,USA,Action|Crime|Thriller,125000000.0,209805005.0,284792,132,2011,7.3,84805005.0,0.68,High budget
205,Sherlock Holmes: A Game of Shadows ,English,USA,Action|Adventure|Crime|Mystery|Thriller,125000000.0,186830669.0,338635,129,2011,7.5,61830669.0,0.49,High budget
206,Clash of the Titans ,English,USA,Action|Adventure|Fantasy,125000000.0,163192114.0,229679,106,2010,5.8,38192114.0,0.31,High budget
207,Total Recall ,English,USA,Action|Sci-Fi,65000000.0,119412921.0,240241,113,1990,7.5,54412921.0,0.84,High budget
208,The 13th Warrior ,English,USA,Action|Adventure|History,85000000.0,32694788.0,101411,102,1999,6.6,-52305212.0,-0.62,High budget
209,The Bourne Legacy ,English,USA,Action|Adventure|Thriller,125000000.0,113165635.0,229823,135,2012,6.7,-11834365.0,-0.09,High budget
210,Batman & Robin ,English,USA,Action,125000000.0,107285004.0,189855,125,1997,3.7,-17714996.0,-0.14,High budget
211,How the Grinch Stole Christmas ,English,USA,Comedy|Family|Fantasy,123000000.0,260031035.0,141414,110,2000,6.0,137031035.0,1.11,High budget
212,The Day After Tomorrow ,English,USA,Action|Adventure|Sci-Fi|Thriller,125000000.0,186739919.0,333248,124,2004,6.4,61739919.0,0.49,High budget
213,Mission: Impossible II ,English,USA,Action|Adventure|Thriller,125000000.0,215397307.0,242188,123,2000,6.1,90397307.0,0.72,High budget
214,The Perfect Storm ,English,USA,Action|Adventure|Drama|Thriller,140000000.0,182618434.0,133076,130,2000,6.4,42618434.0,0.3,High budget
215,Fantastic 4: Rise of the Silver Surfer ,English,USA,Action|Adventure|Sci-Fi|Thriller,130000000.0,131920333.0,213275,92,2007,5.6,1920333.0,0.01,High budget
216,Life of Pi ,English,USA,Adventure|Drama|Fantasy,120000000.0,124976634.0,440084,127,2012,8.0,4976634.0,0.04,High budget
217,Ghost Rider ,English,USA,Action|Fantasy|Thriller,110000000.0,115802596.0,182661,123,2007,5.2,5802596.0,0.05,High budget
218,Jason Bourne ,English,UK,Action|Thriller,120000000.0,108521835.0,40123,123,2016,7.1,-11478165.0,-0.1,High budget
219,Charlie's Angels: Full Throttle ,English,USA,Action|Adventure|Comedy|Crime,120000000.0,100685880.0,100821,107,2003,4.8,-19314120.0,-0.16,High budget
220,Prometheus ,English,USA,Adventure|Mystery|Sci-Fi,130000000.0,126464904.0,456260,124,2012,7.0,-3535096.0,-0.03,High budget
221,Stuart Little 2 ,English,USA,Adventure|Animation|Comedy|Family|Fantasy,120000000.0,64736114.0,36471,77,2002,5.4,-55263886.0,-0.46,High budget
222,Elysium ,English,USA,Action|Drama|Sci-Fi|Thriller,115000000.0,93050117.0,338087,109,2013,6.6,-21949883.0,-0.19,High budget
223,The Chronicles of Riddick ,English,USA,Action|Adventure|Sci-Fi|Thriller,105000000.0,57637485.0,183909,134,2004,6.7,-47362515.0,-0.45,High budget
224,RoboCop ,English,USA,Action|Crime|Sci-Fi|Thriller,100000000.0,58607007.0,182899,117,2014,6.2,-41392993.0,-0.41,High budget
225,Speed Racer ,English,USA,Action|Family|Sport,120000000.0,43929341.0,57873,135,2008,6.1,-76070659.0,-0.63,High budget
226,How Do You Know ,English,USA,Comedy|Drama|Romance,120000000.0,30212620.0,35066,121,2010,5.3,-89787380.0,-0.75,High budget
227,Knight and Day ,English,USA,Action|Comedy|Romance,117000000.0,76418654.0,148280,117,2010,6.3,-40581346.0,-0.35,High budget
228,Oblivion ,English,USA,Action|Adventure|Mystery|Sci-Fi,120000000.0,89021735.0,387436,124,2013,7.0,-30978265.0,-0.26,High budget
229,Star Wars: Episode III - Revenge of the Sith ,English,USA,Action|Adventure|Fantasy|Sci-Fi,113000000.0,380262555.0,520104,140,2005,7.6,267262555.0,2.37,High budget
230,Star Wars: Episode II - Attack of the Clones ,English,USA,Action|Adventure|Fantasy|Sci-Fi,115000000.0,310675583.0,464310,142,2002,6.7,195675583.0,1.7,High budget
231,"Monsters, Inc. ",English,USA,Adventure|Animation|Comedy|Family|Fantasy,115000000.0,289907418.0,585659,92,2001,8.1,174907418.0,1.52,High budget
232,The Wolverine ,English,USA,Action|Adventure|Sci-Fi|Thriller,120000000.0,132550960.0,328067,138,2013,6.7,12550960.0,0.1,High budget
233,Star Wars: Episode I - The Phantom Menace ,English,USA,Action|Adventure|Fantasy|Sci-Fi,115000000.0,474544677.0,534658,136,1999,6.5,359544677.0,3.13,High budget
234,The Croods ,English,USA,Adventure|Animation|Comedy|Family|Fantasy,135000000.0,187165546.0,150618,98,2013,7.3,52165546.0,0.39,High budget
235,Windtalkers ,English,USA,Action|Drama|War,115000000.0,40911830.0,55994,153,2002,6.0,-74088170.0,-0.64,High budget
236,The Huntsman: Winter's War ,English,USA,Action|Adventure|Drama|Fantasy,115000000.0,47952020.0,37750,120,2016,6.1,-67047980.0,-0.58,High budget
237,Teenage Mutant Ninja Turtles ,English,USA,Action|Adventure|Comedy|Sci-Fi,125000000.0,190871240.0,167085,101,2014,5.9,65871240.0,0.53,High budget
238,Gravity ,English,UK,Adventure|Drama|Sci-Fi|Thriller,100000000.0,274084951.0,582917,91,2013,7.8,174084951.0,1.74,High budget
239,Dante's Peak ,English,USA,Action|Adventure|Thriller,116000000.0,67155742.0,62271,108,1997,5.8,-48844258.0,-0.42,High budget
240,Teenage Mutant Ninja Turtles: Out of the Shadows ,English,USA,Action|Adventure|Comedy|Sci-Fi,135000000.0,81638674.0,17533,112,2016,6.3,-53361326.0,-0.4,High budget
241,Fantastic Four ,English,USA,Action|Adventure|Sci-Fi,120000000.0,56114221.0,110486,100,2015,4.3,-63885779.0,-0.53,High budget
242,Night at the Museum ,English,USA,Action|Adventure|Comedy|Family|Fantasy,110000000.0,250863268.0,234480,108,2006,6.4,140863268.0,1.28,High budget
243,San Andreas ,English,USA,Action|Adventure|Drama|Thriller,110000000.0,155181732.0,147497,114,2015,6.1,45181732.0,0.41,High budget
244,Tomorrow Never Dies ,English,UK,Action|Adventure|Thriller,110000000.0,125332007.0,149680,119,1997,6.5,15332007.0,0.14,High budget
245,The Patriot ,English,USA,Action|Drama|History|War,110000000.0,113330342.0,207613,142,2000,7.1,3330342.0,0.03,High budget
246,Ocean's Twelve ,English,USA,Crime|Thriller,110000000.0,125531634.0,284852,125,2004,6.4,15531634.0,0.14,High budget
247,Mr. & Mrs. Smith ,English,USA,Action|Comedy|Crime|Romance|Thriller,120000000.0,186336103.0,348861,126,2005,6.5,66336103.0,0.55,High budget
248,Insurgent ,English,USA,Adventure|Sci-Fi|Thriller,110000000.0,129995817.0,154621,119,2015,6.3,19995817.0,0.18,High budget
249,The Aviator ,English,USA,Biography|Drama,110000000.0,102608827.0,264318,170,2004,7.5,-7391173.0,-0.07,High budget
250,Gulliver's Travels ,English,USA,Adventure|Comedy|Family|Fantasy,112000000.0,42776259.0,53160,85,2010,4.9,-69223741.0,-0.62,High budget
251,The Green Hornet ,English,USA,Action|Comedy|Crime|Sci-Fi|Thriller,120000000.0,98780042.0,136019,119,2011,5.8,-21219958.0,-0.18,High budget
252,300: Rise of an Empire ,English,USA,Action|Drama|Fantasy|War,110000000.0,106369117.0,225273,102,2014,6.2,-3630883.0,-0.03,High budget
253,The Smurfs ,English,USA,Adventure|Animation|Comedy|Family|Fantasy,110000000.0,142614158.0,66593,103,2011,5.5,32614158.0,0.3,High budget
254,Home on the Range ,English,USA,Animation|Comedy|Family|Music|Western,110000000.0,50026353.0,13581,76,2004,5.4,-59973647.0,-0.55,High budget
255,Allegiant ,English,USA,Action|Adventure|Mystery|Sci-Fi|Thriller,110000000.0,66002193.0,44296,120,2016,5.8,-43997807.0,-0.4,High budget
256,Real Steel ,English,USA,Action|Drama|Sci-Fi|Sport,110000000.0,85463309.0,254841,127,2011,7.1,-24536691.0,-0.22,High budget
257,The Smurfs 2 ,English,USA,Adventure|Animation|Comedy|Family|Fantasy,105000000.0,71017784.0,27257,105,2013,5.4,-33982216.0,-0.32,High budget
258,Speed 2: Cruise Control ,English,USA,Action|Crime|Romance|Thriller,160000000.0,48068396.0,60573,121,1997,3.7,-111931604.0,-0.7,High budget
259,Ender's Game ,English,USA,Action|Sci-Fi,110000000.0,61656849.0,184561,114,2013,6.7,-48343151.0,-0.44,High budget
260,Live Free or Die Hard ,English,USA,Action|Adventure|Thriller,110000000.0,134520804.0,336235,129,2007,7.2,24520804.0,0.22,High budget
261,The Lord of the Rings: The Fellowship of the Ring ,English,New Zealand,Action|Adventure|Drama|Fantasy,93000000.0,313837577.0,1238746,171,2001,8.8,220837577.0,2.37,High budget
262,Around the World in 80 Days ,English,USA,Action|Adventure|Comedy,110000000.0,24004159.0,68720,120,2004,5.8,-85995841.0,-0.78,High budget
263,Ali ,English,USA,Biography|Drama|Sport,107000000.0,58183966.0,79186,165,2001,6.8,-48816034.0,-0.46,High budget
264,The Cat in the Hat ,English,USA,Adventure|Comedy|Family|Fantasy,109000000.0,100446895.0,36033,82,2003,3.8,-8553105.0,-0.08,High budget
265,"I, Robot ",English,USA,Action|Mystery|Sci-Fi|Thriller,120000000.0,144795350.0,387632,115,2004,7.1,24795350.0,0.21,High budget
266,Kingdom of Heaven ,English,USA,Action|Adventure|Drama|History|War,130000000.0,47396698.0,217373,194,2005,7.2,-82603302.0,-0.64,High budget
267,Stuart Little ,English,Germany,Adventure|Comedy|Family|Fantasy,133000000.0,140015224.0,94172,84,1999,5.9,7015224.0,0.05,High budget
268,The Princess and the Frog ,English,USA,Animation|Family|Fantasy|Musical|Romance,105000000.0,104374107.0,89351,97,2009,7.1,-625893.0,-0.01,High budget
269,The Martian ,English,USA,Adventure|Drama|Sci-Fi,108000000.0,228430993.0,472488,151,2015,8.1,120430993.0,1.12,High budget
270,The Island ,English,USA,Action|Adventure|Romance|Sci-Fi|Thriller,126000000.0,35799026.0,263329,136,2005,6.9,-90200974.0,-0.72,High budget
271,Town & Country ,English,New Line,Comedy|Romance,90000000.0,6712451.0,4102,104,2001,4.4,-83287549.0,-0.93,High budget
272,Gone in Sixty Seconds ,English,USA,Action|Crime|Thriller,90000000.0,101643008.0,218341,127,2000,6.5,11643008.0,0.13,High budget
273,Gladiator ,English,USA,Action|Drama|Romance,103000000.0,187670866.0,982637,171,2000,8.5,84670866.0,0.82,High budget
274,Minority Report ,English,USA,Action|Mystery|Sci-Fi|Thriller,102000000.0,132014112.0,399651,145,2002,7.7,30014112.0,0.29,High budget
275,Harry Potter and the Chamber of Secrets ,English,UK,Adventure|Family|Fantasy|Mystery,100000000.0,261970615.0,387616,174,2002,7.4,161970615.0,1.62,High budget
276,Casino Royale ,English,UK,Action|Adventure|Thriller,150000000.0,167007184.0,470483,144,2006,8.0,17007184.0,0.11,High budget
277,Planet of the Apes ,English,USA,Action|Adventure|Sci-Fi|Thriller,100000000.0,180011740.0,177725,119,2001,5.7,80011740.0,0.8,High budget
278,Terminator 2: Judgment Day ,English,USA,Action|Sci-Fi,102000000.0,204843350.0,744891,153,1991,8.5,102843350.0,1.01,High budget
279,Public Enemies ,English,USA,Biography|Crime|Drama|History|Romance,100000000.0,97030725.0,230931,140,2009,7.0,-2969275.0,-0.03,High budget
280,American Gangster ,English,USA,Biography|Crime|Drama,100000000.0,130127620.0,324671,176,2007,7.8,30127620.0,0.3,High budget
281,True Lies ,English,USA,Action|Comedy|Thriller,115000000.0,146282411.0,190439,141,1994,7.2,31282411.0,0.27,High budget
282,The Taking of Pelham 1 2 3 ,English,USA,Action|Crime|Thriller,100000000.0,65452312.0,149998,106,2009,6.4,-34547688.0,-0.35,High budget
283,Little Fockers ,English,USA,Comedy|Romance,100000000.0,148383780.0,85531,98,2010,5.5,48383780.0,0.48,High budget
284,The Other Guys ,English,USA,Action|Comedy|Crime,100000000.0,119219978.0,189806,116,2010,6.7,19219978.0,0.19,High budget
285,Eraser ,English,USA,Action|Drama|Mystery|Thriller,100000000.0,101228120.0,84424,115,1996,6.1,1228120.0,0.01,High budget
286,Django Unchained ,English,USA,Drama|Western,100000000.0,162804648.0,955174,165,2012,8.5,62804648.0,0.63,High budget
287,The Hunchback of Notre Dame ,English,USA,Animation|Drama|Family|Musical|Romance,100000000.0,100117603.0,102933,91,1996,6.9,117603.0,0.0,High budget
288,The Emperor's New Groove ,English,USA,Adventure|Animation|Comedy|Family|Fantasy,100000000.0,89296573.0,128285,78,2000,7.3,-10703427.0,-0.11,High budget
289,The Expendables 2 ,English,USA,Action|Adventure|Thriller,92000000.0,85017401.0,246803,103,2012,6.7,-6982599.0,-0.08,High budget
290,National Treasure ,English,USA,Action|Adventure|Comedy|Family|Mystery,100000000.0,173005002.0,255447,131,2004,6.9,73005002.0,0.73,High budget
291,Eragon ,English,USA,Action|Adventure|Family|Fantasy,100000000.0,75030163.0,108076,104,2006,5.1,-24969837.0,-0.25,High budget
292,Where the Wild Things Are ,English,Germany,Adventure|Drama|Family|Fantasy,100000000.0,77222184.0,87677,101,2009,6.8,-22777816.0,-0.23,High budget
293,Pan ,English,USA,Adventure|Family|Fantasy,150000000.0,34964818.0,39956,111,2015,5.8,-115035182.0,-0.77,High budget
294,Epic ,English,USA,Adventure|Animation|Family|Fantasy,100000000.0,107515297.0,85833,102,2013,6.7,7515297.0,0.08,High budget
295,The Tourist ,English,USA,Action|Romance|Thriller,100000000.0,67631157.0,176598,103,2010,6.0,-32368843.0,-0.32,High budget
296,End of Days ,English,USA,Action|Fantasy|Horror|Mystery,83000000.0,66862068.0,89509,121,1999,5.7,-16137932.0,-0.19,High budget
297,Blood Diamond ,English,Germany,Adventure|Drama|Thriller,100000000.0,57366262.0,400292,143,2006,8.0,-42633738.0,-0.43,High budget
298,The Wolf of Wall Street ,English,USA,Biography|Comedy|Crime|Drama,100000000.0,116866727.0,780588,240,2013,8.2,16866727.0,0.17,High budget
299,Batman Forever ,English,USA,Action|Adventure|Fantasy,100000000.0,184031112.0,190786,121,1995,5.4,84031112.0,0.84,High budget
300,Starship Troopers ,English,USA,Action|Sci-Fi|War,105000000.0,54700065.0,221521,129,1997,7.2,-50299935.0,-0.48,High budget
301,Cloud Atlas ,English,Germany,Drama|Sci-Fi,102000000.0,27098580.0,284825,172,2012,7.5,-74901420.0,-0.73,High budget
302,Legend of the Guardians: The Owls of Ga'Hoole ,English,USA,Action|Adventure|Animation|Family|Fantasy,80000000.0,55673333.0,65785,101,2010,7.0,-24326667.0,-0.3,High budget
303,Catwoman ,English,USA,Action|Crime|Fantasy|Romance|Thriller,100000000.0,40198710.0,87451,87,2004,3.3,-59801290.0,-0.6,High budget
304,Hercules ,English,USA,Action|Adventure,100000000.0,72660029.0,115687,101,2014,6.0,-27339971.0,-0.27,High budget
305,Treasure Planet ,English,USA,Adventure|Animation|Family|Sci-Fi,140000000.0,38120554.0,71527,95,2002,7.1,-101879446.0,-0.73,High budget
306,Land of the Lost ,English,USA,Adventure|Comedy|Sci-Fi,100000000.0,49392095.0,52029,102,2009,5.4,-50607905.0,-0.51,High budget
307,The Expendables 3 ,English,USA,Action|Adventure|Thriller,90000000.0,39292022.0,127258,131,2014,6.1,-50707978.0,-0.56,High budget
308,Point Break ,English,USA,Action|Crime|Sport|Thriller,105000000.0,28772222.0,33953,114,2015,5.3,-76227778.0,-0.73,High budget
309,Son of the Mask ,English,USA,Comedy|Family|Fantasy,84000000.0,17010646.0,40751,94,2005,2.2,-66989354.0,-0.8,High budget
310,In the Heart of the Sea ,English,USA,Action|Adventure|Biography|Drama|History|Thriller,100000000.0,24985612.0,71782,122,2015,7.0,-75014388.0,-0.75,High budget
311,The Adventures of Pluto Nash ,English,USA,Action|Comedy|Sci-Fi,100000000.0,4411102.0,20295,95,2002,3.8,-95588898.0,-0.96,High budget
312,Green Zone ,English,France,Action|Drama|Thriller|War,100000000.0,35024475.0,110364,115,2010,6.9,-64975525.0,-0.65,High budget
313,The Peanuts Movie ,English,USA,Adventure|Animation|Comedy|Family,99000000.0,130174897.0,27918,88,2015,7.2,31174897.0,0.31,High budget
314,The Spanish Prisoner ,English,USA,Drama|Mystery|Thriller,10000000.0,10200000.0,18697,110,1997,7.3,200000.0,0.02,Mid budget
315,The Mummy Returns ,English,USA,Action|Adventure|Fantasy|Thriller,98000000.0,202007640.0,248045,130,2001,6.3,104007640.0,1.06,High budget
316,Gangs of New York ,English,USA,Crime|Drama,100000000.0,77679638.0,314033,216,2002,7.5,-22320362.0,-0.22,High budget
317,The Flowers of War ,Mandarin,China,Drama|History|Romance|War,94000000.0,9213.0,38690,146,2011,7.6,-93990787.0,-1.0,High budget
318,Surf's Up ,English,USA,Animation|Comedy|Family|Sport,100000000.0,58867694.0,54077,85,2007,6.8,-41132306.0,-0.41,High budget
319,The Stepford Wives ,English,USA,Comedy|Sci-Fi|Thriller,90000000.0,59475623.0,49739,93,2004,5.2,-30524377.0,-0.34,High budget
320,Black Hawk Down ,English,USA,Drama|History|War,92000000.0,108638745.0,292022,152,2001,7.7,16638745.0,0.18,High budget
321,The Campaign ,English,USA,Comedy,95000000.0,86897182.0,106790,85,2012,6.2,-8102818.0,-0.09,High budget
322,The Fifth Element ,English,France,Action|Adventure|Sci-Fi,93000000.0,63540020.0,343274,126,1997,7.7,-29459980.0,-0.32,High budget
